0.584453476572,0.415546523428
0.505535650805,0.494464349195
0.89765635474,0.10234364526
0.74640829685,0.25359170315
0.908166847147,0.0918331528533
0.945020028269,0.0549799717314
0.803974828406,0.196025171594
0.75903177552,0.24096822448
0.953446732139,0.0465532678614
0.970735900792,0.0292640992082
0.814102255671,0.185897744329
0.0406721185449,0.959327881455
0.976064500811,0.0239354991886
0.916254833845,0.083745166155
0.758253780857,0.241746219143
0.831073531461,0.168926468539
0.701802250229,0.298197749771
0.895120342359,0.104879657641
0.133581382652,0.866418617348
0.975207728623,0.0247922713769
0.975192180245,0.0248078197549
0.637854378327,0.362145621673
0.126315350799,0.873684649201
0.816199083145,0.183800916855
0.945024583035,0.054975416965
0.897548256022,0.102451743978
0.945020028269,0.0549799717314
0.765228950783,0.234771049217
0.900008276578,0.0999917234223
0.777548589601,0.222451410399
0.0593367169358,0.940663283064
0.0597591320124,0.940240867988
0.762937310523,0.237062689477
0.945020028269,0.0549799717314
0.895505737542,0.104494262458
0.913641359497,0.0863586405035
0.778845706468,0.221154293532
0.764576508157,0.235423491843
0.207060269946,0.792939730054
0.945024583035,0.054975416965
0.510296180448,0.489703819552
0.100956505791,0.899043494209
0.602478318275,0.397521681725
0.711967789517,0.288032210483
0.873520830035,0.126479169965
0.295362014999,0.704637985001
0.97429915204,0.0257008479604
0.832813739337,0.167186260663
0.849836179804,0.150163820196
0.823644106902,0.176355893098
0.821993208192,0.178006791808
0.976073033222,0.0239269667775
0.668801564144,0.331198435856
0.893089337289,0.106910662711
0.387912872114,0.612087127886
0.18155135451,0.81844864549
0.851011194693,0.148988805307
0.845689250677,0.154310749323
0.920461952507,0.0795380474926
0.830280030373,0.169719969627
0.760501681183,0.239498318817
0.957521639995,0.042478360005
0.619392526167,0.380607473833
0.737898078264,0.262101921736
0.664383722448,0.335616277552
0.922330646643,0.0776693533571
0.761565467325,0.238434532675
0.833429847523,0.166570152477
0.750080856075,0.249919143925
0.0881557958517,0.911844204148
0.945020028269,0.0549799717314
0.945024583035,0.054975416965
0.0149484998057,0.985051500194
