0,1,2,3
0.9999655485153198,1.174802855530288e-05,2.1665749954991043e-05,1.076809894584585e-06
0.9999785423278809,8.838621397444513e-06,1.1515629012137651e-05,1.078696641343413e-06
0.9999411106109619,3.9086866308934987e-05,1.6900499758776277e-05,2.894836143241264e-06
0.9998741149902344,1.669288394623436e-05,0.00010651182674337178,2.6661807623895584e-06
0.7523545622825623,0.009392664767801762,0.23177680373191833,0.006476006004959345
0.02183372899889946,0.9680681228637695,0.002548075281083584,0.00755004258826375
0.9999510645866394,2.1950327209196985e-05,2.1675357857020572e-05,5.360002433008049e-06
1.0,1.8127220613450845e-08,2.2783726905117874e-08,1.2298724261228244e-09
0.9993634223937988,7.174198253778741e-05,0.0005546989850699902,1.0170663699682336e-05
0.9999933242797852,4.641400209948188e-06,1.688865836513287e-06,2.918937980211922e-07
0.9999922513961792,3.182726686645765e-06,4.361203082225984e-06,2.1940866190561792e-07
0.9998435378074646,6.73722752253525e-05,8.102199353743345e-05,8.074986908468418e-06
0.9999986886978149,8.8796412001102e-07,3.375149049134052e-07,3.748670351910732e-08
0.9998068809509277,3.672363527584821e-05,0.0001528595748823136,3.5066170767095173e-06
0.9567255973815918,0.001119869644753635,0.041421763598918915,0.0007327712373808026
0.9998782873153687,3.692525206133723e-05,8.09879566077143e-05,3.826736246992368e-06
0.058350466191768646,0.01093283575028181,0.8968610763549805,0.03385566920042038
0.9999708533287048,2.2340542273013853e-05,5.048170351074077e-06,1.7212539660249604e-06
0.9322125315666199,0.009399370290338993,0.0519663468003273,0.006421689875423908
0.999196469783783,0.00013127473357599229,0.0006494508124887943,2.2758214981877245e-05
0.07394658774137497,0.03821571543812752,0.047795288264751434,0.8400424122810364
0.9999842047691345,9.91409342532279e-06,5.0297167035751045e-06,7.944796038827917e-07
0.9999985694885254,4.852095116802957e-07,9.464959020988317e-07,2.4729560621494784e-08
0.9999988079071045,1.9670665096782614e-07,9.987344355977257e-07,1.0799019456442238e-08
0.9992067813873291,0.00019072802388109267,0.0005738076288253069,2.8716251108562574e-05
0.9998573064804077,1.89521633728873e-05,0.00011852697934955359,5.2518112170218956e-06
0.9999768137931824,1.3547632079280447e-05,8.196834642149042e-06,1.3819604873788194e-06
0.6853175759315491,0.009232633747160435,0.2975323796272278,0.007917377166450024
0.017934903502464294,0.055894963443279266,0.1048998087644577,0.8212703466415405
0.9998552799224854,5.8302193792769685e-05,6.922169995959848e-05,1.7229649529326707e-05
0.9999348521232605,3.922278119716793e-05,2.2250020265346393e-05,3.6898763937642798e-06
0.933207094669342,0.008835265412926674,0.05456072837114334,0.0033969564829021692
0.9999960660934448,2.651211616466753e-06,1.2479166571210953e-06,9.138220491422544e-08
0.9960353374481201,0.0017263672780245543,0.0019570491276681423,0.00028122635558247566
0.9971240758895874,0.0005710388068109751,0.002155883237719536,0.00014894474588800222
0.9999914169311523,1.070644543688104e-06,7.520175131503493e-06,6.471397995255757e-08
0.9999984502792358,4.284117380848329e-07,1.1139646858282504e-06,3.587876662436429e-08
0.25610268115997314,0.013549969531595707,0.7149633169174194,0.015384070575237274
0.9999984502792358,3.906768881734024e-07,1.1593565432121977e-06,4.019462451765321e-08
0.9999823570251465,7.189782991190441e-06,9.834493539528921e-06,6.308475235528022e-07
0.9996170997619629,6.774486973881721e-05,0.000300673273159191,1.4427873793465551e-05
0.16145411133766174,0.004571982659399509,0.8265233635902405,0.007450471632182598
0.9999991655349731,2.746704694800428e-07,6.162566137390968e-07,1.5392593866181414e-08
0.9999513626098633,3.116300285910256e-05,1.5769412129884586e-05,1.8417890714772511e-06
0.03155668452382088,0.9507268667221069,0.0055485381744802,0.012167846783995628
0.025805052369832993,0.16629210114479065,0.02684493362903595,0.7810578942298889
0.9999058246612549,2.51223063969519e-05,6.367994501488283e-05,5.3823810048925225e-06
0.014319087378680706,0.017590656876564026,0.21250121295452118,0.7555890679359436
0.9997231364250183,4.2572479287628084e-05,0.00022755187819711864,6.762993507436477e-06
0.8900706171989441,0.004635358229279518,0.10172220319509506,0.003571894019842148
0.056467849761247635,0.6015522480010986,0.036235958337783813,0.3057439625263214
0.968227744102478,0.0024409079924225807,0.02865680865943432,0.0006745430291630328
0.9999992251396179,2.738047442107927e-07,4.890708282800915e-07,2.739412074959091e-08
4.430619446793571e-05,0.9999507665634155,2.9371753385021293e-07,4.6458508222713135e-06
0.7218752503395081,0.038417160511016846,0.14700961112976074,0.09269800037145615
0.09794209897518158,0.21815600991249084,0.41281411051750183,0.27108776569366455
0.9999994039535522,2.00920993620457e-07,4.2779640807566466e-07,1.8426071335397864e-08
0.9999961853027344,1.383455355608021e-06,2.2356932731781853e-06,2.288044385068133e-07
0.9999973773956299,7.98847111127543e-07,1.7485012904217e-06,9.21003291409761e-08
4.1121224967355374e-06,0.9999957084655762,4.973799594409911e-09,1.930770707758711e-07
0.9999823570251465,8.63600962475175e-06,7.96431049820967e-06,1.024311245600984e-06
0.7573086023330688,0.0066734603606164455,0.2328130006790161,0.0032049231231212616
0.9830905199050903,0.00264565902762115,0.013661622069776058,0.0006021622684784234
0.9998908638954163,5.481624975800514e-05,4.90383681608364e-05,5.277905529510463e-06
0.024347849190235138,0.9278950095176697,0.010377483442425728,0.03737975284457207
0.9999947547912598,2.1492021460289834e-06,2.767503247014247e-06,3.1848344406171236e-07
0.9920781850814819,0.005858240649104118,0.0016573199536651373,0.0004061685176566243
0.9989438652992249,0.0001424375659553334,0.0008883762639015913,2.524374758650083e-05
0.5399426817893982,0.013752948492765427,0.435468465089798,0.010835938155651093
0.999998152256012,1.4215014516594238e-06,3.777676340632752e-07,5.5103640761444694e-08
0.001721718581393361,0.9980509281158447,3.221698716515675e-05,0.00019510166021063924
0.9999775886535645,7.515119250456337e-06,1.4365179595188238e-05,5.810235279568587e-07
0.0024052313528954983,0.9974914193153381,1.2824216355511453e-05,9.049660002347082e-05
0.9999881982803345,4.5467713789548725e-06,6.955962817301042e-06,3.2250625281449175e-07
0.6438435912132263,0.041740573942661285,0.16635483503341675,0.14806094765663147
0.9999597072601318,5.5636055549257435e-06,3.4032502298941836e-05,6.688692906209326e-07
0.9999979734420776,1.9398837025619287e-07,1.774365387063881e-06,2.0404179679189838e-08
0.10260322690010071,0.04300062730908394,0.049577198922634125,0.8048189878463745
0.9999339580535889,3.392456710571423e-05,3.0486977266264148e-05,1.6701183085388038e-06
0.996837317943573,0.0009086961508728564,0.0018620995106175542,0.0003919111331924796
2.4977640350698493e-05,0.9999735355377197,2.3872803467384074e-07,1.2625685030798195e-06
0.999250590801239,0.00022926753445062786,0.0004974703188054264,2.264582690258976e-05
0.10561781376600266,0.0023318484891206026,0.8880481123924255,0.004002237692475319
0.9999974966049194,1.6920653251872864e-06,7.571021001240297e-07,7.162768156376842e-08
0.9999998807907104,1.0374288450520908e-07,2.933489717804605e-08,3.067589293692663e-09
0.000492426916025579,0.9994487762451172,3.576792551029939e-06,5.5263491958612576e-05
0.02009390853345394,0.024306366220116615,0.2869371771812439,0.6686626076698303
0.0013758046552538872,0.0024922627490013838,0.005030482076108456,0.9911015033721924
0.9998315572738647,5.101978968014009e-05,0.00011232009273953736,5.057111138739856e-06
0.9999901056289673,5.944544682279229e-06,3.6542414818541147e-06,2.390597728663124e-07
0.6050959825515747,0.023426389321684837,0.355822890996933,0.015654662624001503
0.7521897554397583,0.00809052400290966,0.23347675800323486,0.0062429290264844894
0.004130654036998749,0.995378315448761,6.864200986456126e-05,0.00042238098103553057
0.9988899230957031,0.00018024699238594621,0.0008899241220206022,3.9837170334067196e-05
0.9999988079071045,7.034128088889702e-07,4.2830606616917066e-07,1.5222230587141894e-08
0.999901294708252,2.2758455088478513e-05,7.310233922908083e-05,2.782590854621958e-06
8.611599696450867e-06,0.9999911785125732,2.7400350433026688e-08,2.4005021259654313e-07
0.022082265466451645,0.9610934257507324,0.006731289904564619,0.010093060322105885
