0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.9999842047691345,0.0010651284828782082,9.302137868871796e-07,0.00018661466310732067,6.138112803455442e-05,0.00048005906865000725,0.39232373237609863,0.8511293530464172,0.0011504727881401777,6.386464519891888e-05,0.3662370443344116,0.7700287699699402,9.046680497704074e-05,0.1013936847448349,0.0024809984024614096,0.0031670061871409416,0.9996238946914673
0.999997615814209,5.003062408803771e-09,5.420441766545991e-07,0.0043760063126683235,6.027364163330162e-10,0.00014116454985924065,0.00011043894483009353,0.0006466212798841298,0.0003580402990337461,0.0004900872008875012,0.0004233966756146401,0.0008353893645107746,0.00041732756653800607,0.00013770608347840607,1.9870115011144662e-06,1.0531811312830541e-05,0.9995880126953125
0.9999983310699463,3.250070351734635e-11,1.0819375972914713e-07,0.00034605737891979516,5.040594330818493e-11,3.2659838325344026e-05,0.00019288307521492243,0.00026884127873927355,5.729423355660401e-05,0.0010945029789581895,5.2223978855181485e-05,0.00014867486606817693,1.48479866766138e-05,7.297562115127221e-05,1.1747822270535835e-07,2.3562613478134153e-06,0.9999325275421143
0.962552011013031,1.480873288528528e-05,2.3296613562706625e-06,2.7646960916172247e-06,0.00044495234033092856,0.002369762398302555,0.9972156286239624,0.15884025394916534,7.641686534043401e-05,3.224647343813558e-06,0.08094356954097748,0.9922463893890381,0.004379001446068287,0.042047496885061264,0.0005238343728706241,0.005385669879615307,0.989982008934021
0.9768261909484863,0.00014049443416297436,6.5742147853598e-05,5.4766085668234155e-05,1.1056711628043558e-05,0.00484495609998703,0.6610224843025208,0.05764627456665039,0.0001763223990565166,4.371014074422419e-05,0.1291605830192566,0.9855735898017883,0.11245480179786682,0.15712399780750275,0.0005029650637879968,0.007797745056450367,0.9083902835845947
0.9801081418991089,0.0003343521384522319,0.004373246803879738,6.226010737009346e-05,0.00029111362528055906,0.9837144017219543,0.21077869832515717,0.8287898302078247,3.560596815077588e-05,1.3194038729125168e-05,0.0872022733092308,0.76551353931427,0.0038851830177009106,0.051704153418540955,0.0029355736915022135,0.019408682361245155,0.006783382035791874
0.9999371767044067,7.936769179650582e-06,2.176278030674439e-05,1.6496866010129452e-05,3.090812697337242e-06,0.0012926511699333787,0.005373932421207428,0.99940425157547,4.752838776767021e-06,2.8066247068636585e-06,0.010627513751387596,0.07285003364086151,0.0002645413624122739,0.016359563916921616,3.256466152379289e-05,0.0028355601243674755,0.9976463317871094
0.9999985694885254,1.689764661527704e-09,1.146758279446658e-07,0.004165381193161011,5.5919963104500425e-11,4.640585393644869e-05,0.00031949987169355154,0.00021375056530814618,0.00034133129520341754,0.0007394900312647223,0.00012453408271539956,0.00033127114875242114,1.227248867508024e-05,0.00010579699301160872,3.434984705563693e-07,6.223991022125119e-06,0.999921977519989
0.9072138071060181,2.8376394766382873e-05,1.883888035081327e-05,7.155487764975987e-06,3.6265497328713536e-05,0.006609897129237652,0.9812109470367432,0.09318223595619202,3.568700412870385e-05,7.585369075968629e-06,0.04174800589680672,0.9911002516746521,0.015589487738907337,0.06891106814146042,0.0002779546193778515,0.00848089437931776,0.9706379175186157
0.9999989867210388,9.022114305645701e-11,8.631497649957964e-08,0.0006221520598046482,2.6574001679713355e-11,1.6925912859733216e-05,5.027902443544008e-05,0.00026064252597279847,3.758049206226133e-05,0.00034145955578424037,0.00015159034228418022,0.0007845252985134721,7.3630093538668e-05,1.6672433048370294e-05,2.582189040367666e-07,1.610232743587403e-06,0.9999217391014099
0.9997332692146301,0.9255058765411377,3.0582144972868264e-05,0.002500935923308134,5.1498707762220874e-05,9.616390889277682e-05,0.08498664945363998,0.9221564531326294,0.048741333186626434,0.00021397499949671328,0.01762303337454796,0.020278099924325943,0.0015833256766200066,0.010070886462926865,1.1031948815798387e-05,0.0690263956785202,0.9994797706604004
0.99908447265625,1.987200084840879e-05,0.0002700367767829448,0.002070964314043522,0.00016953994054347277,0.0035525872372090816,0.022375032305717468,0.947509765625,0.0009381842683069408,0.0004909796407446265,0.04370991513133049,0.12582531571388245,0.0010832513216882944,0.010609591379761696,0.0015458684647455812,0.009237461723387241,0.9914674162864685
0.9999988079071045,1.1754447415412983e-10,3.679150140101228e-08,0.0008464378188364208,3.1886759899180106e-10,4.945501495967619e-05,0.00017247510550078005,0.0002779792994260788,7.912919681984931e-05,0.0014004393015056849,0.00028997636400163174,0.002542683854699135,9.179595508612692e-06,5.492645868798718e-05,6.482931098616973e-07,4.197374437353574e-06,0.9997912645339966
0.9832772016525269,4.683162842411548e-06,1.302029522776138e-05,2.8708931495202705e-05,2.2807232653576648e-06,0.004745586775243282,0.35432711243629456,0.029081985354423523,4.366676148492843e-05,0.00010030492558144033,0.10846707224845886,0.9637188911437988,0.004832562990486622,0.22855013608932495,0.0021873454097658396,0.0182693749666214,0.9796444177627563
0.9977061748504639,8.981602150015533e-05,0.0019427023362368345,0.006614828482270241,2.777001282083802e-05,0.06763220578432083,0.012438359670341015,0.07970088720321655,0.0011535738594830036,0.000758193084038794,0.09507818520069122,0.10957597196102142,0.058333758264780045,0.0073863486759364605,0.0013150253798812628,0.009668562561273575,0.8667064905166626
0.9982267022132874,2.8458085580496117e-05,0.0010313487146049738,0.000678489450365305,3.3212538255611435e-05,0.0022593734320253134,0.025940028950572014,0.9737789630889893,0.0004322800668887794,0.00013983066310174763,0.01862831972539425,0.07214955240488052,0.006904865615069866,0.0013422340853139758,7.378470036201179e-05,0.0064645567908883095,0.9806164503097534
