0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.8692678809165955,0.002414908492937684,0.0004163162666372955,7.68783411331242e-06,0.0017546673770993948,0.9559727311134338,0.8780157566070557,0.22886326909065247,7.546145934611559e-05,8.531387720722705e-05,0.02682926319539547,0.9035952687263489,0.008165429346263409,0.3788192570209503,0.004080077633261681,0.028830721974372864,0.008939392864704132
0.9999788999557495,6.727215804858133e-06,2.721398573157785e-07,0.022630637511610985,2.1418345568235964e-05,0.0007612066110596061,0.0015920251607894897,0.002002513501793146,0.010424532927572727,0.004067643545567989,0.0112234428524971,0.008262064307928085,0.00019283250730950385,0.00034509561373852193,0.0007326971972361207,0.0005234403070062399,0.9988981485366821
0.993991494178772,0.00022939316113479435,6.277425563894212e-05,4.56656107417075e-06,2.3158341718954034e-05,0.9989118576049805,0.9096142053604126,0.19857257604599,3.756410296773538e-05,3.1981802749214694e-05,0.05188058689236641,0.8853027820587158,0.001620547496713698,0.06590211391448975,0.001691459328867495,0.0016452332492917776,0.00018170144176110625
0.9994951486587524,0.006089833099395037,1.1255816389166284e-05,0.00010914680024143308,0.0004106169508304447,0.9654976725578308,0.1092883050441742,0.08506631851196289,0.0008700101170688868,0.00042283456423319876,0.5081467628479004,0.9368149042129517,0.001136232167482376,0.06746859103441238,0.009673401713371277,0.021721767261624336,0.024005742743611336
0.9993836283683777,0.0003399192064534873,0.00019594348850660026,4.985722989658825e-05,2.510585545678623e-06,0.9999381899833679,0.004655455704778433,0.015796620398759842,0.00015244464157149196,0.0002805973053909838,0.028795462101697922,0.04041188210248947,0.00011164566967636347,0.001153278979472816,0.0004724314494524151,0.0002708977845031768,7.30887313693529e-06
0.9999536275863647,5.1225961215095595e-06,1.3628139186039334e-06,0.01848972775042057,2.0517960365395993e-05,0.0008181080338545144,0.001101348316296935,0.001325117191299796,0.005539761856198311,0.0031558717601001263,0.009730087593197823,0.007530803792178631,0.0010551763698458672,0.0003263574035372585,0.0007022165227681398,0.000522588612511754,0.9978646636009216
0.9999620318412781,0.0015064931940287352,2.3032362150843255e-07,0.003624078817665577,0.0008310780976898968,0.01868019998073578,0.052120648324489594,0.06386174261569977,0.014164677821099758,0.001685406779870391,0.8528358936309814,0.7246161699295044,0.013807473704218864,0.23756080865859985,0.01641710102558136,0.02702908217906952,0.9794856905937195
0.9999097585678101,2.0798393052245956e-06,5.401611360866809e-06,0.010448165237903595,1.10140517790569e-05,0.0007129406440071762,0.0003711582685355097,0.0007122984970919788,0.001763261272571981,0.001963718794286251,0.0036370675079524517,0.003012512344866991,0.0024162789341062307,0.00011248224473092705,0.00035435197059996426,0.0002900465333368629,0.9958376288414001
0.9998077750205994,0.00015694946341682225,1.2343917887847056e-06,0.01925422064960003,0.0002533228835090995,0.026943877339363098,0.05347229540348053,0.1314808875322342,0.026225874200463295,0.005285994615405798,0.11819368600845337,0.14969688653945923,0.001092438935302198,0.02719540148973465,0.004692901391535997,0.006011312827467918,0.9704074859619141
0.9991506934165955,0.00019058957695960999,0.0001242884318344295,0.0016207684529945254,1.688324846327305e-05,0.9930671453475952,0.0018572412664070725,0.01382337138056755,0.0017511341720819473,0.002197267021983862,0.03781779482960701,0.02396312728524208,0.00033907900797203183,0.0012058010324835777,0.0011820897925645113,0.0008328169351443648,0.0024557108990848064
